77.48296,107.00376,216.20384
77.63884,107.11912,216.25116
77.64572,107.26524,216.26916
77.67876,107.4502,216.33484
77.68124,107.47364,216.3642
77.68336,107.57396,216.57168
77.84064,107.59104,216.6652
77.8556,107.67396,216.67124
77.86488,107.73444,216.68728
77.88428,107.76992,216.73908
78.058,108.0904,216.7496
78.14572,108.1212,217.05564
78.24292,108.14516,217.14892
78.417,108.15312,217.40144
78.42524,108.17252,217.4424
78.4274,108.2598,217.60652
78.43404,108.55504,217.74692
78.43652,108.56596,218.17648
78.43792,108.59308,218.2266
78.44792,108.74204,218.82072
78.45344,108.76408,219.21792
78.4628,109.2564,219.64236
78.4744,109.4384,219.86744
78.47732,109.8258,220.08076
78.61868,110.10584,220.78664
78.6246,110.12084,220.91548
78.62832,110.51224,221.06044
78.63444,111.335,221.26148
78.63764,111.5676,221.33632
78.80492,111.60124,221.42216
78.81,111.99716,221.4794
78.81364,112.21604,221.53396
78.81596,112.23048,221.55088
78.81788,112.3872,221.56336
78.848,113.44716,221.66748
78.9914,113.5452,221.70684
79.05884,114.24088,221.76112
79.06996,114.73204,222.01832
79.08056,114.85584,222.0502
79.08216,115.83248,222.63132
79.0846,115.91384,222.79384
80.2214,115.9174,222.80108
80.24968,116.62492,223.13432
80.2576,117.28184,223.29328
80.31052,118.04936,224.09712
80.43876,119.2538,224.3048
80.44656,121.04768,224.40024
83.40844,121.83976,224.64564
84.89564,121.87276,225.14712
84.9174,121.90532,225.31544
84.93496,121.92416,225.32104
84.9814,121.93048,225.89052
85.03848,121.93196,225.91348
85.08112,121.95948,226.02284
85.08464,122.02776,226.22284
85.10884,122.18116,226.28632
85.19188,122.24756,226.43032
85.41696,122.263,226.47456
85.52548,122.3602,226.56432
85.548,122.62684,226.6432
85.55196,122.65188,226.76632
85.5574,122.67244,226.84072
85.5758,122.78376,226.98692
85.72796,122.97096,227.02216
86.30548,122.97436,227.09768
86.34128,123.26988,228.08172
86.34324,123.28592,228.21084
86.34452,123.49808,228.2512
86.36104,123.87072,228.27424
86.42892,124.0124,228.3172
